id,bulletin_date,patch_level,category,published,modified,commit_start,commit_end,nvd_severity,nvd_score,nvd_severity_v3,nvd_score_v3
CVE-2019-2325,2019-09-03 00:00:00,2019-09-01,qualcomm components,2019-11-06,2019-11-06,,,HIGH,10.0,CRITICAL,9.8
CVE-2019-2331,2019-09-03 00:00:00,2019-09-01,qualcomm components,2019-11-06,2019-11-06,2019-01-16 00:36:08+00:00,2019-03-28 08:26:05+00:00,HIGH,10.0,CRITICAL,9.8
CVE-2019-2332,2019-09-03 00:00:00,2019-09-01,qualcomm components,2019-11-06,2019-11-06,2019-01-17 05:28:25+00:00,2019-04-02 11:02:31+00:00,HIGH,10.0,CRITICAL,9.8
CVE-2019-10512,2019-09-03 00:00:00,2019-09-01,qualcomm components,2019-11-06,2019-11-06,,,MEDIUM,4.6,HIGH,7.8
CVE-2019-10515,2019-09-03 00:00:00,2019-09-01,qualcomm components,2019-11-06,2019-11-06,2018-12-13 09:14:16+00:00,2019-05-15 06:03:49+00:00,MEDIUM,4.9,MEDIUM,5.5
CVE-2019-10524,2019-09-03 00:00:00,2019-09-01,qualcomm components,2019-11-06,2019-11-06,2018-06-20 10:16:36+00:00,2019-05-08 04:30:58+00:00,MEDIUM,4.6,HIGH,7.8
CVE-2019-10529,2019-09-03 00:00:00,2019-09-01,qualcomm components,2019-11-06,2019-11-06,2019-04-30 13:34:30+00:00,2019-05-20 02:36:45+00:00,HIGH,9.3,HIGH,8.1
CVE-2019-10531,2019-09-03 00:00:00,2019-09-01,qualcomm components,2019-11-06,2019-11-06,,,HIGH,10.0,CRITICAL,9.8
CVE-2018-11891,2019-09-03 00:00:00,2019-09-01,qualcomm components,2018-09-19,2019-04-05,,,HIGH,8.3,HIGH,8.8
CVE-2019-2258,2019-09-03 00:00:00,2019-09-01,"qualcomm closed-source
components",2019-11-06,2019-11-06,,,HIGH,10.0,CRITICAL,9.8
CVE-2019-10533,2019-09-03 00:00:00,2019-09-01,"qualcomm closed-source
components",2019-11-06,2019-11-06,,,HIGH,10.0,CRITICAL,9.8
CVE-2019-2275,2019-09-03 00:00:00,2019-09-01,"qualcomm closed-source
components",2019-11-06,2019-11-06,,,LOW,2.1,MEDIUM,5.5
CVE-2019-2246,2019-09-03 00:00:00,2019-09-01,"qualcomm closed-source
components",2019-11-06,2019-11-06,,,HIGH,7.2,HIGH,7.8
CVE-2019-10488,2019-09-03 00:00:00,2019-09-01,"qualcomm closed-source
components",2019-11-06,2019-11-06,,,MEDIUM,5.0,HIGH,7.5
CVE-2019-10495,2019-09-03 00:00:00,2019-09-01,"qualcomm closed-source
components",2019-11-06,2019-11-06,,,MEDIUM,4.6,HIGH,7.3
CVE-2019-10496,2019-09-03 00:00:00,2019-09-01,"qualcomm closed-source
components",2019-11-06,2019-11-06,,,MEDIUM,4.6,HIGH,7.8
CVE-2019-2249,2019-09-03 00:00:00,2019-09-01,"qualcomm closed-source
components",2019-11-06,2019-11-06,,,HIGH,10.0,CRITICAL,9.8
CVE-2019-2285,2019-09-03 00:00:00,2019-09-01,"qualcomm closed-source
components",2019-11-06,2019-11-06,,,HIGH,10.0,CRITICAL,9.8
CVE-2019-10504,2019-09-03 00:00:00,2019-09-01,"qualcomm closed-source
components",2019-11-06,2019-11-06,,,MEDIUM,5.0,MEDIUM,6.5
CVE-2019-10504,2019-09-03 00:00:00,2019-09-01,"qualcomm closed-source
components",2019-11-06,2019-11-06,,,MEDIUM,5.0,MEDIUM,6.5
CVE-2019-10522,2019-09-03 00:00:00,2019-09-01,"qualcomm closed-source
components",2019-11-06,2019-11-06,,,HIGH,7.5,CRITICAL,9.8
CVE-2019-10534,2019-09-03 00:00:00,2019-09-01,"qualcomm closed-source
components",2019-11-06,2019-11-06,,,HIGH,10.0,CRITICAL,9.8
CVE-2019-10541,2019-09-03 00:00:00,2019-09-01,"qualcomm closed-source
components",2019-11-06,2019-11-06,,,HIGH,10.0,CRITICAL,9.8
CVE-2021-0694,2022-04-04 00:00:00,2022-04-01,framework,2022-04-12,2022-04-12,2022-02-07 10:12:49-08:00,2022-02-10 22:11:41+00:00,HIGH,7.2,HIGH,7.8
CVE-2021-39794,2022-04-04 00:00:00,2022-04-01,framework,2022-04-12,2022-04-12,2021-12-22 14:49:21-08:00,2022-02-14 23:12:49+00:00,HIGH,7.6,HIGH,7.8
CVE-2021-39796,2022-04-04 00:00:00,2022-04-01,framework,2022-04-12,2022-04-12,2022-01-18 18:29:52+08:00,2022-02-14 23:12:52+00:00,MEDIUM,6.9,HIGH,7.3
CVE-2021-39797,2022-04-04 00:00:00,2022-04-01,framework,2022-04-12,2022-04-12,2022-02-02 17:23:02+00:00,2022-02-14 23:12:56+00:00,HIGH,7.2,HIGH,7.8
CVE-2021-39798,2022-04-04 00:00:00,2022-04-01,framework,2022-04-12,2022-04-12,2022-01-18 13:23:00-05:00,2022-02-14 23:12:40+00:00,HIGH,7.2,HIGH,7.8
CVE-2021-39799,2022-04-04 00:00:00,2022-04-01,framework,2022-04-12,2022-04-12,2021-12-13 23:05:08+00:00,2022-02-14 23:12:46+00:00,HIGH,7.2,HIGH,7.8
CVE-2021-39803,2022-04-04 00:00:00,2022-04-01,media framework,2022-04-12,2022-04-12,2022-01-11 23:44:20-08:00,2022-02-14 23:12:30+00:00,MEDIUM,4.3,MEDIUM,6.5
CVE-2021-39804,2022-04-04 00:00:00,2022-04-01,media framework,2022-04-12,2022-04-12,2022-02-02 13:33:50-08:00,2022-02-14 23:12:32+00:00,MEDIUM,4.3,MEDIUM,6.5
CVE-2021-39808,2022-04-04 00:00:00,2022-04-01,system,2022-04-12,2022-04-12,2022-01-12 15:08:29-05:00,2022-01-12 20:26:22+00:00,HIGH,7.2,HIGH,7.8
CVE-2021-39805,2022-04-04 00:00:00,2022-04-01,system,2022-04-12,2022-04-12,2022-02-07 17:39:06-08:00,2022-02-14 23:13:22+00:00,LOW,3.3,MEDIUM,6.5
CVE-2021-39809,2022-04-04 00:00:00,2022-04-01,system,2022-04-12,2022-04-12,2022-01-13 15:00:32+08:00,2022-02-14 23:13:25+00:00,MEDIUM,5.0,HIGH,7.5
CVE-2021-39795,2022-04-04 00:00:00,2022-04-01,google play system updates,2022-04-12,2022-06-07,,,,,,
CVE-2021-39803,2022-04-04 00:00:00,2022-04-01,google play system updates,2022-04-12,2022-04-12,,,MEDIUM,4.3,MEDIUM,6.5
CVE-2021-39807,2022-04-04 00:00:00,2022-04-01,system,2022-04-12,2022-04-12,2022-01-14 23:13:54+08:00,2022-02-14 23:13:18+00:00,HIGH,7.2,HIGH,7.8
CVE-2021-0707,2022-04-04 00:00:00,2022-04-01,kernel components,2022-04-12,2022-04-12,2021-10-07 21:40:09-07:00,2021-10-19 16:54:54+00:00,HIGH,7.2,HIGH,7.8
CVE-2021-39801,2022-04-04 00:00:00,2022-04-01,kernel components,2022-04-12,2022-04-12,2022-01-25 14:18:06+00:00,2022-01-29 10:15:58+01:00,HIGH,7.2,HIGH,7.8
CVE-2021-39802,2022-04-04 00:00:00,2022-04-01,kernel components,2022-04-12,2022-04-12,2021-01-05 12:10:06+11:00,2022-01-06 17:19:23+00:00,HIGH,7.2,HIGH,7.8
CVE-2021-39800,2022-04-04 00:00:00,2022-04-01,kernel components,2022-04-12,2022-04-12,2022-01-25 14:18:06+00:00,2022-01-29 10:15:58+01:00,LOW,2.1,MEDIUM,5.5
CVE-2022-20081,2022-04-04 00:00:00,2022-04-01,mediatek components,2022-04-11,2022-04-11,,,MEDIUM,4.3,MEDIUM,5.9
CVE-2021-25477,2022-04-04 00:00:00,2022-04-01,mediatek components,2021-10-06,2021-10-06,,,MEDIUM,4.0,MEDIUM,4.9
CVE-2021-35081,2022-04-04 00:00:00,2022-04-01,qualcomm components,2022-06-14,2022-06-14,2021-09-08 06:31:32+00:00,2021-09-16 17:51:47+00:00,HIGH,10.0,CRITICAL,9.8
CVE-2021-35112,2022-04-04 00:00:00,2022-04-01,qualcomm components,2022-06-14,2022-06-14,2021-10-11 14:44:14+00:00,2021-11-04 04:39:26+00:00,HIGH,7.2,HIGH,7.8
CVE-2021-35123,2022-04-04 00:00:00,2022-04-01,qualcomm components,2022-06-14,2022-06-14,2021-09-17 21:29:01+00:00,2021-10-20 00:20:34+00:00,HIGH,8.3,HIGH,8.8
CVE-2021-30334,2022-04-04 00:00:00,2022-04-01,qualcomm components,2022-06-14,2022-06-14,2021-07-08 05:47:16+00:00,2021-08-10 05:44:54+00:00,HIGH,7.2,HIGH,7.8
CVE-2021-35091,2022-04-04 00:00:00,2022-04-01,qualcomm components,2022-06-14,2022-06-14,,,HIGH,7.2,HIGH,7.8
CVE-2021-35095,2022-04-04 00:00:00,2022-04-01,qualcomm components,2022-06-14,2022-06-14,,,MEDIUM,6.9,HIGH,7.0
CVE-2021-35130,2022-04-04 00:00:00,2022-04-01,qualcomm components,2022-06-14,2022-06-14,2021-04-29 14:15:24+00:00,2021-11-12 05:44:42+00:00,HIGH,7.2,HIGH,7.8
CVE-2021-30339,2022-04-04 00:00:00,2022-04-01,qualcomm closed-source components,2022-06-14,2022-06-14,,,MEDIUM,4.9,MEDIUM,5.5
CVE-2021-30341,2022-04-04 00:00:00,2022-04-01,qualcomm closed-source components,2022-06-14,2022-06-14,,,HIGH,10.0,CRITICAL,9.8
CVE-2021-30342,2022-04-04 00:00:00,2022-04-01,qualcomm closed-source components,2022-06-14,2022-06-14,,,HIGH,7.1,MEDIUM,5.9
CVE-2021-30343,2022-04-04 00:00:00,2022-04-01,qualcomm closed-source components,2022-06-14,2022-06-14,,,HIGH,7.1,MEDIUM,5.9
CVE-2021-30347,2022-04-04 00:00:00,2022-04-01,qualcomm closed-source components,2022-06-14,2022-06-14,,,HIGH,9.3,HIGH,8.1
CVE-2021-35104,2022-04-04 00:00:00,2022-04-01,qualcomm closed-source components,2022-06-14,2022-06-14,,,HIGH,10.0,CRITICAL,9.8
CVE-2021-30281,2022-04-04 00:00:00,2022-04-01,qualcomm closed-source components,2022-06-14,2022-06-27,,,HIGH,7.2,HIGH,7.8
CVE-2021-30338,2022-04-04 00:00:00,2022-04-01,qualcomm closed-source components,2022-06-14,2022-06-14,,,MEDIUM,4.9,MEDIUM,5.5
CVE-2021-30340,2022-04-04 00:00:00,2022-04-01,qualcomm closed-source components,2022-06-14,2022-06-14,,,HIGH,7.8,HIGH,7.5
CVE-2021-30344,2022-04-04 00:00:00,2022-04-01,qualcomm closed-source components,2022-06-14,2022-06-14,,,HIGH,7.8,HIGH,7.5
CVE-2021-30345,2022-04-04 00:00:00,2022-04-01,qualcomm closed-source components,2022-06-14,2022-06-14,,,MEDIUM,4.9,MEDIUM,5.5
CVE-2021-30346,2022-04-04 00:00:00,2022-04-01,qualcomm closed-source components,2022-06-14,2022-06-14,,,MEDIUM,4.9,MEDIUM,5.5
CVE-2021-30349,2022-04-04 00:00:00,2022-04-01,qualcomm closed-source components,2022-06-14,2022-06-14,,,HIGH,7.2,MEDIUM,6.7
CVE-2021-30350,2022-04-04 00:00:00,2022-04-01,qualcomm closed-source components,2022-06-14,2022-06-14,,,HIGH,7.2,HIGH,7.8
CVE-2021-35070,2022-04-04 00:00:00,2022-04-01,qualcomm closed-source components,2022-06-14,2022-06-14,,,MEDIUM,4.9,MEDIUM,5.5
CVE-2021-35100,2022-04-04 00:00:00,2022-04-01,qualcomm closed-source components,2022-06-14,2022-06-14,,,HIGH,7.8,HIGH,7.5
CVE-2019-2090,2019-06-03 00:00:00,2019-06-01,framework,2019-06-07,2019-06-07,2019-03-20 11:10:33-07:00,2019-04-16 10:34:51+00:00,MEDIUM,4.6,HIGH,7.8
CVE-2019-2091,2019-06-03 00:00:00,2019-06-01,framework,2019-06-07,2019-06-07,2019-03-25 14:31:04+00:00,2019-04-16 22:37:18+00:00,HIGH,7.2,HIGH,7.8
CVE-2019-2092,2019-06-03 00:00:00,2019-06-01,framework,2019-06-07,2019-06-07,2019-04-10 12:47:25+01:00,2019-04-16 10:34:58+00:00,HIGH,7.2,HIGH,7.8
CVE-2019-2093,2019-06-03 00:00:00,2019-06-01,media framework,2019-06-07,2019-06-07,2018-12-20 15:52:46+01:00,2019-04-16 10:34:27+00:00,HIGH,9.3,HIGH,8.8
CVE-2019-2094,2019-06-03 00:00:00,2019-06-01,media framework,2019-06-07,2019-06-07,2019-04-01 16:18:53-07:00,2019-04-16 10:34:32+00:00,HIGH,9.3,HIGH,7.8
CVE-2019-2095,2019-06-03 00:00:00,2019-06-01,media framework,2019-06-07,2019-06-07,2018-09-17 17:29:39-04:00,2019-03-05 10:55:46-05:00,HIGH,7.6,HIGH,7.0
CVE-2019-2096,2019-06-03 00:00:00,2019-06-01,media framework,2019-06-07,2019-06-07,2018-04-27 00:39:29+08:00,2019-04-16 10:34:46+00:00,HIGH,7.2,HIGH,7.8
CVE-2019-2097,2019-06-03 00:00:00,2019-06-01,system,2019-06-07,2019-06-07,2019-03-08 10:29:11-08:00,2019-03-14 17:28:49-07:00,HIGH,10.0,CRITICAL,9.8
CVE-2019-2102,2019-06-03 00:00:00,2019-06-01,system,2019-06-07,2019-09-18,2019-04-08 06:00:22-07:00,2019-04-08 06:00:22-07:00,HIGH,8.3,HIGH,8.8
CVE-2019-2098,2019-06-03 00:00:00,2019-06-01,system,2019-06-07,2019-06-07,2019-03-27 12:15:57-04:00,2019-04-16 10:35:03+00:00,HIGH,7.2,HIGH,7.8
CVE-2019-2099,2019-06-03 00:00:00,2019-06-01,system,2019-06-07,2019-06-07,2019-03-11 09:30:13-07:00,2019-03-11 09:30:13-07:00,HIGH,9.3,HIGH,7.8
CVE-2018-9526,2019-06-03 00:00:00,2019-06-01,framework,2018-11-14,2019-03-06,2018-08-27 15:50:23+08:00,2019-03-13 18:01:49+00:00,MEDIUM,5.0,HIGH,7.5
CVE-2019-2101,2019-06-03 00:00:00,2019-06-01,kernel components,2019-06-07,2019-09-02,,,LOW,2.1,MEDIUM,5.5
CVE-2019-2269,2019-06-03 00:00:00,2019-06-01,qualcomm components,2019-07-22,2019-07-22,2018-07-11 12:21:13+00:00,2018-09-04 12:20:57+00:00,HIGH,7.5,CRITICAL,9.8
CVE-2019-2287,2019-06-03 00:00:00,2019-06-01,qualcomm components,2019-07-22,2019-07-22,,,HIGH,7.5,CRITICAL,9.8
CVE-2019-2260,2019-06-03 00:00:00,2019-06-01,qualcomm components,2019-07-22,2019-07-22,2018-09-15 00:06:11+00:00,2018-11-15 03:31:18+00:00,MEDIUM,6.9,HIGH,7.0
CVE-2019-2292,2019-06-03 00:00:00,2019-06-01,qualcomm components,2019-07-22,2019-07-22,2018-10-08 14:45:35-07:00,2019-01-03 10:12:20-08:00,MEDIUM,4.6,HIGH,7.8
CVE-2018-13924,2019-06-03 00:00:00,2019-06-01,"qualcomm closed-source
components",2019-07-22,2019-07-22,,,HIGH,10.0,CRITICAL,9.8
CVE-2018-13927,2019-06-03 00:00:00,2019-06-01,"qualcomm closed-source
components",2019-07-22,2019-07-22,,,HIGH,7.2,HIGH,7.8
CVE-2018-13896,2019-06-03 00:00:00,2019-06-01,"qualcomm closed-source
components",2019-07-22,2019-07-22,,,HIGH,7.2,HIGH,7.8
CVE-2019-2243,2019-06-03 00:00:00,2019-06-01,"qualcomm closed-source
components",2019-07-22,2019-07-22,,,LOW,2.1,MEDIUM,5.5
CVE-2019-2261,2019-06-03 00:00:00,2019-06-01,"qualcomm closed-source
components",2019-07-22,2019-07-22,,,MEDIUM,4.9,MEDIUM,5.5
CVE-2017-13248,2018-03-05 00:00:00,2018-03-01,media framework,2018-04-04,2018-04-05,2017-12-18 15:57:18+05:30,2018-01-18 19:07:21+00:00,HIGH,9.3,HIGH,7.8
CVE-2017-13249,2018-03-05 00:00:00,2018-03-01,media framework,2018-04-04,2018-04-05,2017-08-09 12:15:02+05:30,2018-01-18 19:07:23+00:00,HIGH,9.3,HIGH,7.8
CVE-2017-13250,2018-03-05 00:00:00,2018-03-01,media framework,2018-04-04,2018-04-05,2017-12-27 17:45:30+05:30,2018-01-18 19:07:13+00:00,HIGH,9.3,HIGH,7.8
CVE-2017-13251,2018-03-05 00:00:00,2018-03-01,media framework,2018-04-04,2018-04-05,2017-12-28 16:57:40+05:30,2018-01-18 19:07:18+00:00,HIGH,9.3,HIGH,7.8
CVE-2017-13252,2018-03-05 00:00:00,2018-03-01,media framework,2018-04-04,2018-04-05,2018-01-11 17:46:16-08:00,2018-01-18 19:07:33+00:00,HIGH,9.3,HIGH,7.8
CVE-2017-13253,2018-03-05 00:00:00,2018-03-01,media framework,2018-04-04,2018-04-05,2018-01-11 00:14:53-08:00,2018-01-18 19:07:26+00:00,HIGH,9.3,HIGH,7.8
CVE-2017-13255,2018-03-05 00:00:00,2018-03-01,system,2018-04-04,2018-04-05,2018-01-09 17:16:35-08:00,2018-01-18 19:08:04+00:00,HIGH,8.3,HIGH,8.8
CVE-2017-13256,2018-03-05 00:00:00,2018-03-01,system,2018-04-04,2018-04-05,2018-01-09 17:16:35-08:00,2018-01-18 19:08:04+00:00,HIGH,8.3,HIGH,8.8
CVE-2017-13272,2018-03-05 00:00:00,2018-03-01,system,2018-04-04,2018-04-05,2018-01-08 11:37:05-08:00,2018-01-18 19:08:01+00:00,HIGH,10.0,CRITICAL,9.8
CVE-2017-13266,2018-03-05 00:00:00,2018-03-01,system,2018-04-04,2018-04-05,2018-01-10 16:12:50-08:00,2018-01-18 19:08:17+00:00,HIGH,10.0,CRITICAL,9.8
CVE-2017-13257,2018-03-05 00:00:00,2018-03-01,system,2018-04-04,2018-04-05,2018-01-10 09:51:28-08:00,2018-01-18 19:08:09+00:00,MEDIUM,4.3,MEDIUM,6.5
CVE-2017-13258,2018-03-05 00:00:00,2018-03-01,system,2018-04-04,2018-04-05,2018-01-10 13:43:25-08:00,2018-01-18 19:08:06+00:00,MEDIUM,5.0,HIGH,7.5
CVE-2017-13259,2018-03-05 00:00:00,2018-03-01,system,2018-04-04,2018-04-05,2018-01-10 14:16:15-08:00,2018-01-18 19:08:20+00:00,MEDIUM,5.0,HIGH,7.5
CVE-2017-13260,2018-03-05 00:00:00,2018-03-01,system,2018-04-04,2018-04-05,2018-01-10 13:43:25-08:00,2018-01-18 19:08:06+00:00,MEDIUM,5.0,HIGH,7.5
CVE-2017-13261,2018-03-05 00:00:00,2018-03-01,system,2018-04-04,2018-04-05,2018-01-10 13:43:25-08:00,2018-01-18 19:08:06+00:00,MEDIUM,5.0,HIGH,7.5
CVE-2017-13262,2018-03-05 00:00:00,2018-03-01,system,2018-04-04,2018-04-05,2018-01-10 13:43:25-08:00,2018-01-18 19:08:06+00:00,LOW,3.3,MEDIUM,6.5
CVE-2017-16530,2018-03-05 00:00:00,2018-03-01,kernel components,2017-11-03,2017-11-04,2017-09-22 11:56:49-04:00,2017-09-22 18:29:00+02:00,HIGH,7.2,MEDIUM,6.6
CVE-2017-16525,2018-03-05 00:00:00,2018-03-01,kernel components,2017-11-03,2018-03-15,2017-10-04 11:01:13+02:00,2017-10-09 12:33:31+02:00,HIGH,7.2,MEDIUM,6.6
CVE-2017-16535,2018-03-05 00:00:00,2018-03-01,kernel components,2017-11-03,2018-08-24,2017-10-18 12:49:38-04:00,2017-10-18 19:11:52+02:00,HIGH,7.2,MEDIUM,6.6
CVE-2017-16533,2018-03-05 00:00:00,2018-03-01,kernel components,2017-11-03,2018-08-24,2017-09-28 19:16:30+09:00,2017-10-11 15:40:31+02:00,HIGH,7.2,MEDIUM,6.6
CVE-2017-16531,2018-03-05 00:00:00,2018-03-01,kernel components,2017-11-03,2019-10-16,2017-09-19 15:07:17+02:00,2017-09-19 17:27:16+02:00,HIGH,7.2,MEDIUM,6.6
CVE-2017-16529,2018-03-05 00:00:00,2018-03-01,kernel components,2017-11-03,2018-08-24,2017-09-22 16:18:53+02:00,2017-09-22 16:21:31+02:00,HIGH,7.2,MEDIUM,6.6
CVE-2017-6281,2018-03-05 00:00:00,2018-03-01,nvidia components,2018-03-12,2018-03-13,,,HIGH,7.2,HIGH,7.8
CVE-2017-6281,2018-03-05 00:00:00,2018-03-01,nvidia components,2018-03-12,2018-03-13,,,HIGH,7.2,HIGH,7.8
CVE-2017-6286,2018-03-05 00:00:00,2018-03-01,nvidia components,2018-03-12,2018-03-13,,,HIGH,7.2,HIGH,7.8
CVE-2017-6286,2018-03-05 00:00:00,2018-03-01,nvidia components,2018-03-12,2018-03-13,,,HIGH,7.2,HIGH,7.8
CVE-2017-18067,2018-03-05 00:00:00,2018-03-01,qualcomm components,2018-03-15,2018-03-16,2017-07-25 04:08:29+00:00,2017-07-31 10:48:34+00:00,HIGH,10.0,CRITICAL,9.8
CVE-2017-15815,2018-03-05 00:00:00,2018-03-01,qualcomm components,2018-03-15,2018-03-16,2017-08-31 09:56:01+00:00,2017-09-25 09:26:24+00:00,HIGH,10.0,CRITICAL,9.8
CVE-2017-18068,2018-03-05 00:00:00,2018-03-01,qualcomm components,2018-03-15,2018-03-16,2017-07-06 05:54:11+00:00,2017-07-26 04:58:57+00:00,HIGH,7.2,HIGH,7.8
CVE-2017-18056,2018-03-05 00:00:00,2018-03-01,qualcomm components,2018-03-15,2018-03-16,2017-10-18 07:38:38+00:00,2017-11-06 05:24:24+00:00,HIGH,7.2,HIGH,7.8
CVE-2017-18063,2018-03-05 00:00:00,2018-03-01,qualcomm components,2018-03-15,2018-03-16,,,HIGH,7.2,HIGH,7.8
CVE-2017-18064,2018-03-05 00:00:00,2018-03-01,qualcomm components,2018-03-15,2018-03-16,2017-09-28 04:17:54+00:00,2017-10-25 06:25:26+00:00,HIGH,7.2,HIGH,7.8
CVE-2017-15821,2018-03-05 00:00:00,2018-03-01,qualcomm components,2018-03-15,2018-03-16,,,HIGH,7.2,HIGH,7.8
CVE-2017-14885,2018-03-05 00:00:00,2018-03-01,qualcomm components,2018-03-15,2018-03-16,2017-09-26 09:51:07+00:00,2017-11-05 06:38:30+00:00,HIGH,7.2,HIGH,7.8
CVE-2017-18069,2018-03-05 00:00:00,2018-03-01,qualcomm components,2018-03-15,2018-03-16,,,HIGH,7.8,HIGH,7.5
CVE-2017-14882,2018-03-05 00:00:00,2018-03-01,qualcomm components,2018-03-15,2018-03-16,2017-09-12 09:51:16+00:00,2017-10-13 04:46:01+00:00,HIGH,7.8,HIGH,7.5
CVE-2017-14878,2018-03-05 00:00:00,2018-03-01,qualcomm components,2018-03-15,2018-03-16,2017-08-17 18:39:01+00:00,2017-09-25 18:22:11+00:00,HIGH,7.8,HIGH,7.5
CVE-2017-17773,2018-03-05 00:00:00,2018-03-01,"qualcomm closed-source
components",2018-03-15,2018-03-16,,,HIGH,10.0,CRITICAL,9.8
CVE-2016-10393,2018-03-05 00:00:00,2018-03-01,"qualcomm closed-source
components",2018-03-15,2018-03-16,,,HIGH,10.0,CRITICAL,9.8
CVE-2017-13176,2018-01-02 00:00:00,2018-01-01,android runtime,2018-01-12,2018-01-13,2017-11-07 12:22:23+00:00,2017-11-28 03:31:14+00:00,HIGH,9.3,HIGH,8.8
CVE-2017-13177,2018-01-02 00:00:00,2018-01-01,media framework,2018-01-12,2018-01-13,2017-10-09 17:14:42+05:30,2017-11-28 03:27:38+00:00,HIGH,10.0,CRITICAL,9.8
CVE-2017-13178,2018-01-02 00:00:00,2018-01-01,media framework,2018-01-12,2018-01-13,2017-10-04 10:10:39+05:30,2017-11-28 03:29:04+00:00,HIGH,10.0,CRITICAL,9.8
CVE-2017-13179,2018-01-02 00:00:00,2018-01-01,media framework,2018-01-12,2018-01-13,2017-10-04 09:55:14+05:30,2017-11-28 03:28:54+00:00,HIGH,10.0,CRITICAL,9.8
CVE-2017-13180,2018-01-02 00:00:00,2018-01-01,media framework,2018-01-12,2018-01-13,2017-10-05 14:18:26+05:30,2017-11-28 03:28:45+00:00,HIGH,7.2,HIGH,7.8
CVE-2017-13181,2018-01-02 00:00:00,2018-01-01,media framework,2018-01-12,2018-01-13,2017-10-24 16:07:18-07:00,2017-11-28 03:29:27+00:00,HIGH,7.2,HIGH,7.8
CVE-2017-13182,2018-01-02 00:00:00,2018-01-01,media framework,2018-01-12,2018-01-13,2017-10-12 10:15:31-07:00,2017-11-28 03:29:12+00:00,HIGH,7.2,HIGH,7.8
CVE-2017-13184,2018-01-02 00:00:00,2018-01-01,media framework,2018-01-12,2018-01-13,2017-10-05 14:24:41-07:00,2017-11-28 03:32:51+00:00,HIGH,7.2,HIGH,7.8
CVE-2017-0855,2018-01-02 00:00:00,2018-01-01,media framework,2018-01-12,2018-01-13,2017-10-16 14:47:31-07:00,2017-10-16 14:50:06-07:00,HIGH,7.8,HIGH,7.5
CVE-2017-13191,2018-01-02 00:00:00,2018-01-01,media framework,2018-01-12,2018-01-13,2017-08-04 16:42:37+05:30,2017-11-28 03:27:03+00:00,HIGH,7.8,HIGH,7.5
CVE-2017-13192,2018-01-02 00:00:00,2018-01-01,media framework,2018-01-12,2018-01-13,2017-07-10 18:08:04+05:30,2017-11-28 03:27:18+00:00,HIGH,7.8,HIGH,7.5
CVE-2017-13193,2018-01-02 00:00:00,2018-01-01,media framework,2018-01-12,2018-01-13,2017-09-18 16:58:35+05:30,2017-11-28 03:27:23+00:00,HIGH,7.8,HIGH,7.5
CVE-2017-13195,2018-01-02 00:00:00,2018-01-01,media framework,2018-01-12,2018-01-13,2017-10-12 15:28:20+05:30,2017-11-28 03:27:28+00:00,HIGH,7.8,HIGH,7.5
CVE-2017-13196,2018-01-02 00:00:00,2018-01-01,media framework,2018-01-12,2018-01-13,2017-08-04 16:42:37+05:30,2017-11-28 03:27:03+00:00,HIGH,7.8,HIGH,7.5
CVE-2017-13197,2018-01-02 00:00:00,2018-01-01,media framework,2018-01-12,2018-01-13,2017-07-10 10:33:13+05:30,2017-11-28 03:27:33+00:00,HIGH,7.8,HIGH,7.5
CVE-2017-13199,2018-01-02 00:00:00,2018-01-01,media framework,2018-01-12,2018-01-13,2017-10-03 14:00:20-04:00,2017-11-28 03:30:29+00:00,HIGH,7.8,HIGH,7.5
CVE-2017-13208,2018-01-02 00:00:00,2018-01-01,system,2018-01-12,2018-01-13,2017-10-13 11:11:48-07:00,2017-11-28 03:33:09+00:00,HIGH,10.0,CRITICAL,9.8
CVE-2017-13209,2018-01-02 00:00:00,2018-01-01,system,2018-01-12,2018-01-13,2017-11-03 14:47:32-07:00,2017-11-28 03:33:35+00:00,HIGH,7.2,HIGH,7.8
CVE-2017-13210,2018-01-02 00:00:00,2018-01-01,system,2018-01-12,2018-01-13,2017-11-06 10:41:19+00:00,2017-11-28 03:33:29+00:00,HIGH,7.2,HIGH,7.8
CVE-2017-13211,2018-01-02 00:00:00,2018-01-01,system,2018-01-12,2018-01-13,2017-08-29 17:03:21-07:00,2017-10-03 03:15:36+00:00,HIGH,7.8,HIGH,7.5
CVE-2017-13214,2018-01-02 00:00:00,2018-01-01,htc components,2018-01-12,2018-01-13,,,HIGH,7.8,HIGH,7.5
CVE-2017-14497,2018-01-02 00:00:00,2018-01-01,kernel components,2017-09-15,2018-01-12,2017-08-28 14:29:41-04:00,2017-08-29 15:09:13-07:00,HIGH,7.2,HIGH,7.8
CVE-2017-13215,2018-01-02 00:00:00,2018-01-01,kernel components,2018-01-12,2019-05-14,2016-01-18 18:46:10+08:00,2017-10-08 10:11:22+02:00,HIGH,7.2,HIGH,7.8
CVE-2017-13216,2018-01-02 00:00:00,2018-01-01,kernel components,2018-01-12,2018-01-13,,,HIGH,7.2,HIGH,7.8
CVE-2017-13218,2018-01-02 00:00:00,2018-01-01,kernel components,2018-01-12,2018-07-18,,,MEDIUM,4.7,MEDIUM,4.7
CVE-2017-13217,2018-01-02 00:00:00,2018-01-01,lg components,2018-01-12,2018-01-13,,,HIGH,7.2,HIGH,7.8
